"","row","column","cor","p"
"61066","StereotypeEndorse_Stereotyping_14","StereotypeEndorse_Stereotyping_25",0.139,0
"61067","StereotypeEndorse_Stereotyping_15","StereotypeEndorse_Stereotyping_25",0.286,0
"61068","StereotypeEndorse_Stereotyping_17","StereotypeEndorse_Stereotyping_25",0.362,0
"61069","StereotypeEndorse_Stereotyping_18","StereotypeEndorse_Stereotyping_25",0.089,0
"61071","StereotypeEndorse_Stereotyping_20","StereotypeEndorse_Stereotyping_25",0.163,0
"61072","StereotypeEndorse_Stereotyping_21","StereotypeEndorse_Stereotyping_25",0.167,0
"61073","StereotypeEndorse_Stereotyping_22","StereotypeEndorse_Stereotyping_25",0.296,0
"61074","StereotypeEndorse_Stereotyping_23","StereotypeEndorse_Stereotyping_25",0.217,0
"61075","StereotypeEndorse_Stereotyping_24","StereotypeEndorse_Stereotyping_25",0.263,0
"61112","MascTiming_First.Click","ContempInvisTiming_First.Click",0.118,0
"61113","MascTiming_Last.Click","ContempInvisTiming_First.Click",0.082,0
"61114","MascTiming_Page.Submit","ContempInvisTiming_First.Click",0.083,0
"61124","ColorblindTiming_First.Click","ContempInvisTiming_First.Click",0.044,0.018
"61125","ColorblindTiming_Last.Click","ContempInvisTiming_First.Click",0.039,0.038
"61126","ColorblindTiming_Page.Submit","ContempInvisTiming_First.Click",0.038,0.042
"61186","DV3Timing_First.Click","ContempInvisTiming_First.Click",0.07,0
"61187","DV3Timing_Last.Click","ContempInvisTiming_First.Click",0.051,0.006
"61188","DV3Timing_Page.Submit","ContempInvisTiming_First.Click",0.053,0.005
"61198","AntiSovTiming_First.Click","ContempInvisTiming_First.Click",0.07,0
"61199","AntiSovTiming_Last.Click","ContempInvisTiming_First.Click",0.07,0
"61200","AntiSovTiming_Page.Submit","ContempInvisTiming_First.Click",0.07,0
"61204","AntiSov_AntiSov_3","ContempInvisTiming_First.Click",-0.038,0.041
"61217","CloseFamily","ContempInvisTiming_First.Click",0.04,0.034
"61240","ProductsTiming_First.Click","ContempInvisTiming_First.Click",0.075,0
"61241","ProductsTiming_Last.Click","ContempInvisTiming_First.Click",0.062,0.001
"61242","ProductsTiming_Page.Submit","ContempInvisTiming_First.Click",0.06,0.001
"61244","OtherContactTiming_First.Click","ContempInvisTiming_First.Click",0.044,0.02
"61259","Invisibility_Invisibility_2","ContempInvisTiming_First.Click",0.06,0.002
"61261","Invisibility_Invisibility_4","ContempInvisTiming_First.Click",0.042,0.025
"61262","Invisibility_Invisibility_5","ContempInvisTiming_First.Click",0.058,0.002
"61277","MCP_MCP_8","ContempInvisTiming_First.Click",0.044,0.02
"61278","MCP_MCP_9","ContempInvisTiming_First.Click",0.037,0.049
"61279","MCP_MCP_10","ContempInvisTiming_First.Click",0.039,0.038
"61308","Stereotyping_Stereotyping_15","ContempInvisTiming_First.Click",0.041,0.03
"61309","Stereotyping_Stereotyping_17","ContempInvisTiming_First.Click",0.042,0.026
"61311","Stereotyping_Stereotyping_19","ContempInvisTiming_First.Click",-0.04,0.036
"61315","Stereotyping_Stereotyping_23","ContempInvisTiming_First.Click",0.049,0.01
"61317","Stereotyping_Stereotyping_25","ContempInvisTiming_First.Click",0.039,0.039
"61356","HistoricKnow_5","ContempInvisTiming_First.Click",0.078,0
"61359","HistoricKnow_8","ContempInvisTiming_First.Click",0.059,0.002
"61372","Dehuman_wht_11","ContempInvisTiming_First.Click",-0.041,0.03
"61377","Dehuman_wht_16","ContempInvisTiming_First.Click",-0.059,0.002
"61381","Dehuman_wht_20","ContempInvisTiming_First.Click",-0.043,0.024
"61399","Dehuman_Native_18","ContempInvisTiming_First.Click",0.051,0.007
"61411","StereotypeEndorse_Stereotyping_10","ContempInvisTiming_First.Click",0.042,0.026
"61423","StereotypeEndorse_Stereotyping_23","ContempInvisTiming_First.Click",0.04,0.033
"61427","NationalismTiming_Last.Click","ContempInvisTiming_Last.Click",0.049,0.009
"61428","NationalismTiming_Page.Submit","ContempInvisTiming_Last.Click",0.046,0.014
"61438","Nationalism_Nationalism_9","ContempInvisTiming_Last.Click",0.04,0.036
"61441","Nationalism_Nationalism_12","ContempInvisTiming_Last.Click",0.049,0.009
"61442","Nationalism_Nationalism_13","ContempInvisTiming_Last.Click",0.041,0.028
"61446","EconMobTiming_First.Click","ContempInvisTiming_Last.Click",0.084,0
"61447","EconMobTiming_Last.Click","ContempInvisTiming_Last.Click",0.086,0
"61448","EconMobTiming_Page.Submit","ContempInvisTiming_Last.Click",0.083,0
"61453","EconMob_EconMob_4","ContempInvisTiming_Last.Click",0.038,0.045
"61462","MascTiming_First.Click","ContempInvisTiming_Last.Click",0.1,0
"61463","MascTiming_Last.Click","ContempInvisTiming_Last.Click",0.091,0
"61464","MascTiming_Page.Submit","ContempInvisTiming_Last.Click",0.091,0
"61474","ColorblindTiming_First.Click","ContempInvisTiming_Last.Click",0.094,0
"61475","ColorblindTiming_Last.Click","ContempInvisTiming_Last.Click",0.111,0
"61476","ColorblindTiming_Page.Submit","ContempInvisTiming_Last.Click",0.109,0
"61480","Colorblind_Colorblind_3","ContempInvisTiming_Last.Click",0.04,0.033
"61482","Colorblind_Colorblind_5","ContempInvisTiming_Last.Click",0.048,0.011
"61485","CB_Laurel_CB_Laurel_3","ContempInvisTiming_Last.Click",0.039,0.037
"61504","DVTiming_Last.Click","ContempInvisTiming_Last.Click",0.046,0.015
"61505","DVTiming_Page.Submit","ContempInvisTiming_Last.Click",0.047,0.013
"61512","DV1_6","ContempInvisTiming_Last.Click",0.043,0.022
"61513","DV1_7","ContempInvisTiming_Last.Click",0.046,0.015
"61514","DV1_8","ContempInvisTiming_Last.Click",0.045,0.016
"61515","DV1_9","ContempInvisTiming_Last.Click",0.051,0.007
"61519","DV2Timing_Last.Click","ContempInvisTiming_Last.Click",0.052,0.005
"61520","DV2Timing_Page.Submit","ContempInvisTiming_Last.Click",0.052,0.006
"61528","DV2_Q38_7","ContempInvisTiming_Last.Click",0.037,0.049
"61530","DV2_Q38_10","ContempInvisTiming_Last.Click",0.042,0.026
"61536","DV3Timing_First.Click","ContempInvisTiming_Last.Click",0.06,0.002
"61537","DV3Timing_Last.Click","ContempInvisTiming_Last.Click",0.087,0
"61538","DV3Timing_Page.Submit","ContempInvisTiming_Last.Click",0.088,0
"61548","AntiSovTiming_First.Click","ContempInvisTiming_Last.Click",0.067,0
"61549","AntiSovTiming_Last.Click","ContempInvisTiming_Last.Click",0.093,0
"61550","AntiSovTiming_Page.Submit","ContempInvisTiming_Last.Click",0.093,0
"61552","AntiSov_AntiSov_1","ContempInvisTiming_Last.Click",-0.046,0.015
"61554","AntiSov_AntiSov_3","ContempInvisTiming_Last.Click",-0.061,0.001
"61555","AntiSov_AntiSov_4","ContempInvisTiming_Last.Click",-0.038,0.042
"61559","FamousTiming_Last.Click","ContempInvisTiming_Last.Click",0.04,0.034
"61560","FamousTiming_Page.Submit","ContempInvisTiming_Last.Click",0.051,0.007
"61567","CloseFamily","ContempInvisTiming_Last.Click",0.038,0.042
"61580","ExtendedContactTime_Last.Click","ContempInvisTiming_Last.Click",0.05,0.007
"61581","ExtendedContactTime_Page.Submit","ContempInvisTiming_Last.Click",0.051,0.007
"61587","MediaContactTiming_Last.Click","ContempInvisTiming_Last.Click",0.054,0.004
"61588","MediaContactTiming_Page.Submit","ContempInvisTiming_Last.Click",0.051,0.007
"61590","ProductsTiming_First.Click","ContempInvisTiming_Last.Click",0.076,0
"61591","ProductsTiming_Last.Click","ContempInvisTiming_Last.Click",0.113,0
"61592","ProductsTiming_Page.Submit","ContempInvisTiming_Last.Click",0.112,0
"61594","OtherContactTiming_First.Click","ContempInvisTiming_Last.Click",0.055,0.003
"61595","OtherContactTiming_Last.Click","ContempInvisTiming_Last.Click",0.064,0.001
"61596","OtherContactTiming_Page.Submit","ContempInvisTiming_Last.Click",0.065,0.001
"61602","NativeClothing","ContempInvisTiming_Last.Click",0.041,0.029
"61605","InvisTiming_Last.Click","ContempInvisTiming_Last.Click",0.064,0.001
"61606","InvisTiming_Page.Submit","ContempInvisTiming_Last.Click",0.062,0.001
"61609","Invisibility_Invisibility_2","ContempInvisTiming_Last.Click",0.04,0.034
"61612","Invisibility_Invisibility_5","ContempInvisTiming_Last.Click",0.039,0.04
"61616","MCPTiming_First.Click","ContempInvisTiming_Last.Click",0.039,0.037
"61617","MCPTiming_Last.Click","ContempInvisTiming_Last.Click",0.062,0.001
"61618","MCPTiming_Page.Submit","ContempInvisTiming_Last.Click",0.061,0.001
"61625","MCP_MCP_6","ContempInvisTiming_Last.Click",0.038,0.041
"61626","MCP_MCP_7","ContempInvisTiming_Last.Click",-0.044,0.02
"61627","MCP_MCP_8","ContempInvisTiming_Last.Click",0.081,0
"61628","MCP_MCP_9","ContempInvisTiming_Last.Click",0.059,0.002
"61629","MCP_MCP_10","ContempInvisTiming_Last.Click",0.058,0.002
"61634","RacismMini_RacismMini_1","ContempInvisTiming_Last.Click",0.05,0.008
"61636","RacismMini_RacismMini_3","ContempInvisTiming_Last.Click",0.044,0.02
"61644","Stereotyping_Stereotyping_1","ContempInvisTiming_Last.Click",0.052,0.005
"61645","Stereotyping_Stereotyping_2","ContempInvisTiming_Last.Click",0.061,0.001
"61647","Stereotyping_Stereotyping_4","ContempInvisTiming_Last.Click",-0.04,0.035
"61648","Stereotyping_Stereotyping_5","ContempInvisTiming_Last.Click",0.049,0.009
"61649","Stereotyping_Stereotyping_6","ContempInvisTiming_Last.Click",0.044,0.019
"61652","Stereotyping_Stereotyping_9","ContempInvisTiming_Last.Click",0.05,0.008
"61653","Stereotyping_Stereotyping_10","ContempInvisTiming_Last.Click",0.044,0.02
"61654","Stereotyping_Stereotyping_11","ContempInvisTiming_Last.Click",-0.048,0.01
"61657","Stereotyping_Stereotyping_14","ContempInvisTiming_Last.Click",-0.048,0.011
"61658","Stereotyping_Stereotyping_15","ContempInvisTiming_Last.Click",0.068,0
"61659","Stereotyping_Stereotyping_17","ContempInvisTiming_Last.Click",0.076,0
"61661","Stereotyping_Stereotyping_19","ContempInvisTiming_Last.Click",-0.049,0.01
"61663","Stereotyping_Stereotyping_21","ContempInvisTiming_Last.Click",-0.04,0.034
"61665","Stereotyping_Stereotyping_23","ContempInvisTiming_Last.Click",0.052,0.006
"61667","Stereotyping_Stereotyping_25","ContempInvisTiming_Last.Click",0.058,0.002
"61669","CultRacismTiming_Last.Click","ContempInvisTiming_Last.Click",0.053,0.005
"61670","CultRacismTiming_Page.Submit","ContempInvisTiming_Last.Click",0.052,0.006
"61677","CultRacism_CultRacism_6","ContempInvisTiming_Last.Click",0.041,0.031
"61680","CultRacism_CultRacism_9","ContempInvisTiming_Last.Click",0.053,0.005
"61689","KnowledgeTiming_Last.Click","ContempInvisTiming_Last.Click",0.074,0
"61690","KnowledgeTiming_Page.Submit","ContempInvisTiming_Last.Click",0.074,0
"61696","ContempKnow_5","ContempInvisTiming_Last.Click",0.043,0.023
"61706","HistoricKnow_5","ContempInvisTiming_Last.Click",0.08,0
"61709","HistoricKnow_8","ContempInvisTiming_Last.Click",0.048,0.01
"61711","HistoricKnow_10","ContempInvisTiming_Last.Click",0.039,0.039
"61716","Dehuman_wht_5","ContempInvisTiming_Last.Click",-0.04,0.035
"61727","Dehuman_wht_16","ContempInvisTiming_Last.Click",-0.059,0.002
"61743","Dehuman_Native_12","ContempInvisTiming_Last.Click",0.046,0.015
"61749","Dehuman_Native_18","ContempInvisTiming_Last.Click",0.051,0.007
"61752","StereotypeEndorse_Stereotyping_1","ContempInvisTiming_Last.Click",0.065,0.001
"61753","StereotypeEndorse_Stereotyping_2","ContempInvisTiming_Last.Click",0.052,0.006
"61756","StereotypeEndorse_Stereotyping_5","ContempInvisTiming_Last.Click",0.054,0.004
"61760","StereotypeEndorse_Stereotyping_9","ContempInvisTiming_Last.Click",0.049,0.009
"61761","StereotypeEndorse_Stereotyping_10","ContempInvisTiming_Last.Click",0.055,0.003
"61775","StereotypeEndorse_Stereotyping_25","ContempInvisTiming_Last.Click",0.042,0.024
"61776","ContempInvisTiming_First.Click","ContempInvisTiming_Last.Click",0.937,0
"61778","NationalismTiming_Last.Click","ContempInvisTiming_Page.Submit",0.048,0.011
"61779","NationalismTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.046,0.015
"61789","Nationalism_Nationalism_9","ContempInvisTiming_Page.Submit",0.041,0.03
"61792","Nationalism_Nationalism_12","ContempInvisTiming_Page.Submit",0.05,0.008
"61793","Nationalism_Nationalism_13","ContempInvisTiming_Page.Submit",0.042,0.027
"61797","EconMobTiming_First.Click","ContempInvisTiming_Page.Submit",0.084,0
"61798","EconMobTiming_Last.Click","ContempInvisTiming_Page.Submit",0.085,0
"61799","EconMobTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.083,0
"61804","EconMob_EconMob_4","ContempInvisTiming_Page.Submit",0.039,0.038
"61813","MascTiming_First.Click","ContempInvisTiming_Page.Submit",0.101,0
"61814","MascTiming_Last.Click","ContempInvisTiming_Page.Submit",0.091,0
"61815","MascTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.091,0
"61825","ColorblindTiming_First.Click","ContempInvisTiming_Page.Submit",0.093,0
"61826","ColorblindTiming_Last.Click","ContempInvisTiming_Page.Submit",0.109,0
"61827","ColorblindTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.109,0
"61831","Colorblind_Colorblind_3","ContempInvisTiming_Page.Submit",0.04,0.034
"61833","Colorblind_Colorblind_5","ContempInvisTiming_Page.Submit",0.047,0.012
"61836","CB_Laurel_CB_Laurel_3","ContempInvisTiming_Page.Submit",0.039,0.039
"61855","DVTiming_Last.Click","ContempInvisTiming_Page.Submit",0.044,0.019
"61856","DVTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.046,0.015
"61863","DV1_6","ContempInvisTiming_Page.Submit",0.044,0.02
"61864","DV1_7","ContempInvisTiming_Page.Submit",0.046,0.014
"61865","DV1_8","ContempInvisTiming_Page.Submit",0.048,0.011
"61866","DV1_9","ContempInvisTiming_Page.Submit",0.051,0.007
"61867","DV1_10","ContempInvisTiming_Page.Submit",0.037,0.049
"61870","DV2Timing_Last.Click","ContempInvisTiming_Page.Submit",0.052,0.006
"61871","DV2Timing_Page.Submit","ContempInvisTiming_Page.Submit",0.053,0.005
"61881","DV2_Q38_10","ContempInvisTiming_Page.Submit",0.041,0.028
"61887","DV3Timing_First.Click","ContempInvisTiming_Page.Submit",0.06,0.001
"61888","DV3Timing_Last.Click","ContempInvisTiming_Page.Submit",0.085,0
"61889","DV3Timing_Page.Submit","ContempInvisTiming_Page.Submit",0.087,0
"61899","AntiSovTiming_First.Click","ContempInvisTiming_Page.Submit",0.066,0
"61900","AntiSovTiming_Last.Click","ContempInvisTiming_Page.Submit",0.092,0
"61901","AntiSovTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.092,0
"61903","AntiSov_AntiSov_1","ContempInvisTiming_Page.Submit",-0.048,0.011
"61905","AntiSov_AntiSov_3","ContempInvisTiming_Page.Submit",-0.062,0.001
"61906","AntiSov_AntiSov_4","ContempInvisTiming_Page.Submit",-0.041,0.029
"61910","FamousTiming_Last.Click","ContempInvisTiming_Page.Submit",0.043,0.023
"61911","FamousTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.053,0.004
"61918","CloseFamily","ContempInvisTiming_Page.Submit",0.039,0.039
"61931","ExtendedContactTime_Last.Click","ContempInvisTiming_Page.Submit",0.05,0.008
"61932","ExtendedContactTime_Page.Submit","ContempInvisTiming_Page.Submit",0.051,0.006
"61938","MediaContactTiming_Last.Click","ContempInvisTiming_Page.Submit",0.055,0.003
"61939","MediaContactTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.055,0.004
"61941","ProductsTiming_First.Click","ContempInvisTiming_Page.Submit",0.076,0
"61942","ProductsTiming_Last.Click","ContempInvisTiming_Page.Submit",0.112,0
"61943","ProductsTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.112,0
"61945","OtherContactTiming_First.Click","ContempInvisTiming_Page.Submit",0.056,0.003
"61946","OtherContactTiming_Last.Click","ContempInvisTiming_Page.Submit",0.065,0.001
"61947","OtherContactTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.066,0
"61953","NativeClothing","ContempInvisTiming_Page.Submit",0.042,0.024
"61956","InvisTiming_Last.Click","ContempInvisTiming_Page.Submit",0.063,0.001
"61957","InvisTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.064,0.001
"61960","Invisibility_Invisibility_2","ContempInvisTiming_Page.Submit",0.043,0.024
"61963","Invisibility_Invisibility_5","ContempInvisTiming_Page.Submit",0.039,0.037
"61967","MCPTiming_First.Click","ContempInvisTiming_Page.Submit",0.038,0.042
"61968","MCPTiming_Last.Click","ContempInvisTiming_Page.Submit",0.061,0.001
"61969","MCPTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.061,0.001
"61976","MCP_MCP_6","ContempInvisTiming_Page.Submit",0.039,0.04
"61977","MCP_MCP_7","ContempInvisTiming_Page.Submit",-0.045,0.017
"61978","MCP_MCP_8","ContempInvisTiming_Page.Submit",0.08,0
"61979","MCP_MCP_9","ContempInvisTiming_Page.Submit",0.06,0.002
"61980","MCP_MCP_10","ContempInvisTiming_Page.Submit",0.059,0.002
"61985","RacismMini_RacismMini_1","ContempInvisTiming_Page.Submit",0.05,0.008
"61987","RacismMini_RacismMini_3","ContempInvisTiming_Page.Submit",0.044,0.019
"61995","Stereotyping_Stereotyping_1","ContempInvisTiming_Page.Submit",0.051,0.006
"61996","Stereotyping_Stereotyping_2","ContempInvisTiming_Page.Submit",0.059,0.002
"61998","Stereotyping_Stereotyping_4","ContempInvisTiming_Page.Submit",-0.039,0.038
"61999","Stereotyping_Stereotyping_5","ContempInvisTiming_Page.Submit",0.047,0.013
"62000","Stereotyping_Stereotyping_6","ContempInvisTiming_Page.Submit",0.042,0.027
"62003","Stereotyping_Stereotyping_9","ContempInvisTiming_Page.Submit",0.05,0.008
"62004","Stereotyping_Stereotyping_10","ContempInvisTiming_Page.Submit",0.042,0.026
"62005","Stereotyping_Stereotyping_11","ContempInvisTiming_Page.Submit",-0.049,0.009
"62008","Stereotyping_Stereotyping_14","ContempInvisTiming_Page.Submit",-0.048,0.011
"62009","Stereotyping_Stereotyping_15","ContempInvisTiming_Page.Submit",0.066,0
"62010","Stereotyping_Stereotyping_17","ContempInvisTiming_Page.Submit",0.076,0
"62012","Stereotyping_Stereotyping_19","ContempInvisTiming_Page.Submit",-0.049,0.009
"62014","Stereotyping_Stereotyping_21","ContempInvisTiming_Page.Submit",-0.04,0.034
"62016","Stereotyping_Stereotyping_23","ContempInvisTiming_Page.Submit",0.05,0.008
"62018","Stereotyping_Stereotyping_25","ContempInvisTiming_Page.Submit",0.058,0.002
"62020","CultRacismTiming_Last.Click","ContempInvisTiming_Page.Submit",0.053,0.004
"62021","CultRacismTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.053,0.005
"62028","CultRacism_CultRacism_6","ContempInvisTiming_Page.Submit",0.038,0.041
"62031","CultRacism_CultRacism_9","ContempInvisTiming_Page.Submit",0.051,0.007
"62040","KnowledgeTiming_Last.Click","ContempInvisTiming_Page.Submit",0.073,0
"62041","KnowledgeTiming_Page.Submit","ContempInvisTiming_Page.Submit",0.075,0
"62047","ContempKnow_5","ContempInvisTiming_Page.Submit",0.045,0.017
"62057","HistoricKnow_5","ContempInvisTiming_Page.Submit",0.079,0
"62060","HistoricKnow_8","ContempInvisTiming_Page.Submit",0.046,0.015
"62062","HistoricKnow_10","ContempInvisTiming_Page.Submit",0.038,0.045
"62067","Dehuman_wht_5","ContempInvisTiming_Page.Submit",-0.04,0.034
"62078","Dehuman_wht_16","ContempInvisTiming_Page.Submit",-0.059,0.002
"62094","Dehuman_Native_12","ContempInvisTiming_Page.Submit",0.045,0.016
"62100","Dehuman_Native_18","ContempInvisTiming_Page.Submit",0.052,0.005
"62103","StereotypeEndorse_Stereotyping_1","ContempInvisTiming_Page.Submit",0.064,0.001
"62104","StereotypeEndorse_Stereotyping_2","ContempInvisTiming_Page.Submit",0.051,0.007
"62107","StereotypeEndorse_Stereotyping_5","ContempInvisTiming_Page.Submit",0.053,0.005
"62111","StereotypeEndorse_Stereotyping_9","ContempInvisTiming_Page.Submit",0.049,0.009
"62112","StereotypeEndorse_Stereotyping_10","ContempInvisTiming_Page.Submit",0.054,0.004
"62126","StereotypeEndorse_Stereotyping_25","ContempInvisTiming_Page.Submit",0.041,0.028
"62127","ContempInvisTiming_First.Click","ContempInvisTiming_Page.Submit",0.936,0
"62128","ContempInvisTiming_Last.Click","ContempInvisTiming_Page.Submit",0.998,0
"62132","NationalismTiming_Click.Count","ContempInvisTiming_Click.Count",0.568,0
"62150","EconMobTiming_Last.Click","ContempInvisTiming_Click.Count",0.043,0.023
"62151","EconMobTiming_Page.Submit","ContempInvisTiming_Click.Count",0.039,0.039
"62152","EconMobTiming_Click.Count","ContempInvisTiming_Click.Count",0.595,0
"62168","MascTiming_Click.Count","ContempInvisTiming_Click.Count",0.616,0
"62180","ColorblindTiming_Click.Count","ContempInvisTiming_Click.Count",0.648,0
"62182","Colorblind_Colorblind_2","ContempInvisTiming_Click.Count",0.04,0.035
"62186","CB_Laurel_CB_Laurel_1","ContempInvisTiming_Click.Count",0.044,0.02
"62191","CB_Laurel_CB_Laurel_6","ContempInvisTiming_Click.Count",0.048,0.01
"62195","CB_Laurel_CB_Laurel_10","ContempInvisTiming_Click.Count",0.045,0.016
"62200","ThermsTiming_Click.Count","ContempInvisTiming_Click.Count",0.408,0
